WBANNO,UTC_DATE,UTC_TIME,LST_DATE,LST_TIME,CRX_VN,LONGITUDE,LATITUDE,T_CALC,T_HR_AVG,T_MAX,T_MIN,P_CALC,SOLARAD,SOLARAD_FLAG,SOLARAD_MAX,SOLARAD_MAX_FLAG,SOLARAD_MIN,SOLARAD_MIN_FLAG,SUR_TEMP_TYPE,SUR_TEMP,SUR_TEMP_FLAG,SUR_TEMP_MAX,SUR_TEMP_MAX_FLAG,SUR_TEMP_MIN,SUR_TEMP_MIN_FLAG,RH_HR_AVG,RH_HR_AVG_FLAG,SOIL_MOISTURE_5,SOIL_MOISTURE_10,SOIL_MOISTURE_20,SOIL_MOISTURE_50,SOIL_MOISTURE_100,SOIL_TEMP_5,SOIL_TEMP_10,SOIL_TEMP_20,SOIL_TEMP_50,SOIL_TEMP_100
25379,20160101,100,20151231,1600,2.424,-135.33,57.06,5.7,5.4,5.7,5.1,0,0,0,0,0,0,0,C,2.8,0,2.9,0,2.7,0,83,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,200,20151231,1700,2.424,-135.33,57.06,5.8,5.8,6,5.6,0,0,0,0,0,0,0,C,3,0,3,0,2.9,0,81,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,300,20151231,1800,2.424,-135.33,57.06,5.6,5.7,5.9,5.4,0,0,0,0,0,0,0,C,2.9,0,3,0,2.8,0,80,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,400,20151231,1900,2.424,-135.33,57.06,5.1,5.3,5.6,5,0.3,0,0,0,0,0,0,C,2.9,0,3,0,2.8,0,83,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,500,20151231,2000,2.424,-135.33,57.06,5,5.1,5.5,4.8,0,0,0,0,0,0,0,C,2.6,0,2.8,0,2.4,0,83,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,600,20151231,2100,2.424,-135.33,57.06,5.6,5.4,5.9,4.8,0,0,0,0,0,0,0,C,2.5,0,2.7,0,2.4,0,79,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,700,20151231,2200,2.424,-135.33,57.06,5.9,5.7,6,5.3,0,0,0,0,0,0,0,C,2.6,0,2.6,0,2.5,0,78,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,800,20151231,2300,2.424,-135.33,57.06,7,6.4,7,5.8,0,0,0,0,0,0,0,C,2.8,0,3.3,0,2.5,0,73,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,900,20160101,0,2.424,-135.33,57.06,7.5,6.9,7.6,6.5,0,0,0,0,0,0,0,C,3.1,0,3.4,0,2.9,0,70,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,1000,20160101,100,2.424,-135.33,57.06,7.5,7.4,7.6,7.2,0,0,0,0,0,0,0,C,3.4,0,3.6,0,3.2,0,67,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,1100,20160101,200,2.424,-135.33,57.06,7.1,7.3,7.7,7,0,0,0,0,0,0,0,C,3.6,0,3.7,0,3.4,0,69,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,1200,20160101,300,2.424,-135.33,57.06,7.2,7.1,7.3,6.9,0,0,0,0,0,0,0,C,3.6,0,3.7,0,3.4,0,70,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,1300,20160101,400,2.424,-135.33,57.06,6.5,6.8,7.3,6.5,0,0,0,0,0,0,0,C,3.3,0,3.5,0,3.1,0,71,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,1400,20160101,500,2.424,-135.33,57.06,6.5,6.5,6.8,6.2,0,0,0,0,0,0,0,C,3.1,0,3.2,0,2.8,0,71,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,1500,20160101,600,2.424,-135.33,57.06,6.3,6.4,6.8,6.2,0,0,0,0,0,0,0,C,2.8,0,2.9,0,2.7,0,69,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,1600,20160101,700,2.424,-135.33,57.06,5.3,5.4,6.3,5.2,0,0,0,0,0,0,0,C,2.7,0,2.9,0,2.6,0,76,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,1700,20160101,800,2.424,-135.33,57.06,5.1,4.8,5.3,4.4,0,0,0,0,0,0,0,C,2.4,0,2.6,0,2.3,0,81,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,1800,20160101,900,2.424,-135.33,57.06,5.9,5.6,6.1,5.1,0,0,0,0,0,0,0,C,2.4,0,2.6,0,2.3,0,70,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,1900,20160101,1000,2.424,-135.33,57.06,5.6,5.6,5.9,5.3,0,0,0,0,0,0,0,C,2.5,0,2.6,0,2.4,0,68,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,2000,20160101,1100,2.424,-135.33,57.06,4.8,5.2,5.8,4.7,0,1,0,9,0,0,0,C,2.7,0,2.9,0,2.6,0,72,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,2100,20160101,1200,2.424,-135.33,57.06,5.7,5.5,5.8,4.8,0,5,0,12,0,0,0,C,3.1,0,3.3,0,2.9,0,72,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,2200,20160101,1300,2.424,-135.33,57.06,4.8,5.3,6.1,4.7,0,1,0,6,0,0,0,C,3,0,3.1,0,2.9,0,74,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160101,2300,20160101,1400,2.424,-135.33,57.06,5.1,5,5.4,4.7,0,0,0,1,0,0,0,C,3,0,3.1,0,2.9,0,78,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,0,20160101,1500,2.424,-135.33,57.06,4,4.4,5.2,3.9,0.4,0,0,0,0,0,0,C,2.8,0,3.1,0,2.6,0,84,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,100,20160101,1600,2.424,-135.33,57.06,4.7,4.4,4.8,4,0,0,0,0,0,0,0,C,2.6,0,2.6,0,2.5,0,87,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,200,20160101,1700,2.424,-135.33,57.06,4.3,4.3,4.7,4,0,0,0,0,0,0,0,C,2.4,0,2.6,0,2.3,0,86,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,300,20160101,1800,2.424,-135.33,57.06,5.1,4.8,5.3,4.3,0,0,0,0,0,0,0,C,2.5,0,2.7,0,2.3,0,81,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,400,20160101,1900,2.424,-135.33,57.06,6.1,5.8,6.3,5.1,0,0,0,0,0,0,0,C,2.9,0,3.2,0,2.6,0,73,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,500,20160101,2000,2.424,-135.33,57.06,5.6,5.8,6.2,5.5,0,0,0,0,0,0,0,C,3,0,3.1,0,3,0,74,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,600,20160101,2100,2.424,-135.33,57.06,5.2,5.7,6,5.2,0,0,0,0,0,0,0,C,2.9,0,3.1,0,2.7,0,75,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,700,20160101,2200,2.424,-135.33,57.06,6.1,6,6.5,5.2,0,0,0,0,0,0,0,C,3.1,0,3.3,0,2.8,0,71,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,800,20160101,2300,2.424,-135.33,57.06,7,6.6,7,6.1,0,0,0,0,0,0,0,C,2.8,0,2.9,0,2.7,0,59,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,900,20160102,0,2.424,-135.33,57.06,7.1,7,7.5,6.3,0,0,0,0,0,0,0,C,2.8,0,3,0,2.7,0,54,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,1000,20160102,100,2.424,-135.33,57.06,7.5,7,7.5,6.6,0,0,0,0,0,0,0,C,2.8,0,2.9,0,2.7,0,53,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,1100,20160102,200,2.424,-135.33,57.06,7.4,7.3,7.7,6.7,0,0,0,0,0,0,0,C,3,0,3.2,0,2.8,0,52,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,1200,20160102,300,2.424,-135.33,57.06,6.3,6.8,7.5,6.3,0,0,0,0,0,0,0,C,3.2,0,3.4,0,3.1,0,61,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,1300,20160102,400,2.424,-135.33,57.06,5.2,5.8,6.4,5.2,0,0,0,0,0,0,0,C,3,0,3.2,0,2.9,0,70,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,1400,20160102,500,2.424,-135.33,57.06,5.6,5.5,5.8,4.9,0.2,0,0,0,0,0,0,C,3.1,0,3.2,0,3,0,77,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,1500,20160102,600,2.424,-135.33,57.06,6.1,5.9,6.1,5.6,0,0,0,0,0,0,0,C,3.3,0,3.5,0,3.2,0,75,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,1600,20160102,700,2.424,-135.33,57.06,5.5,5.7,6.1,5.4,0.2,0,0,0,0,0,0,C,3.4,0,3.5,0,3.3,0,77,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,1700,20160102,800,2.424,-135.33,57.06,4.9,5,5.5,4.8,0.7,0,0,0,0,0,0,C,3.4,0,3.5,0,3.3,0,86,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,1800,20160102,900,2.424,-135.33,57.06,5.7,5.2,5.7,4.8,0,0,0,0,0,0,0,C,3.4,0,3.5,0,3.3,0,88,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,1900,20160102,1000,2.424,-135.33,57.06,5.7,5.4,5.8,5.2,0.3,0,0,0,0,0,0,C,3.7,0,3.9,0,3.5,0,85,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,2000,20160102,1100,2.424,-135.33,57.06,5.3,5.4,5.7,5.3,0.5,0,0,0,0,0,0,C,4,0,4.1,0,3.9,0,87,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20160102,2100,20160102,1200,2.424,-135.33,57.06,4.9,5.1,5.4,4.9,0.8,0,0,2,0,0,0,C,4.1,0,4.2,0,4.1,0,91,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
