WBANNO,UTC_DATE,UTC_TIME,LST_DATE,LST_TIME,CRX_VN,LONGITUDE,LATITUDE,T_CALC,T_HR_AVG,T_MAX,T_MIN,P_CALC,SOLARAD,SOLARAD_FLAG,SOLARAD_MAX,SOLARAD_MAX_FLAG,SOLARAD_MIN,SOLARAD_MIN_FLAG,SUR_TEMP_TYPE,SUR_TEMP,SUR_TEMP_FLAG,SUR_TEMP_MAX,SUR_TEMP_MAX_FLAG,SUR_TEMP_MIN,SUR_TEMP_MIN_FLAG,RH_HR_AVG,RH_HR_AVG_FLAG,SOIL_MOISTURE_5,SOIL_MOISTURE_10,SOIL_MOISTURE_20,SOIL_MOISTURE_50,SOIL_MOISTURE_100,SOIL_TEMP_5,SOIL_TEMP_10,SOIL_TEMP_20,SOIL_TEMP_50,SOIL_TEMP_100
25379,20150101,100,20141231,1600,2.424,-135.33,57.06,4.5,4.5,5.1,4.2,1.1,0,0,0,0,0,0,C,4.1,0,4.4,0,4.1,0,99,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20150101,200,20141231,1700,2.424,-135.33,57.06,4.4,4,4.5,3.6,0.5,0,0,0,0,0,0,C,3.8,0,4.1,0,3.6,0,99,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20150101,300,20141231,1800,2.424,-135.33,57.06,3.8,3.9,4.5,3.6,0.4,0,0,0,0,0,0,C,3.6,0,3.7,0,3.5,0,99,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20150101,400,20141231,1900,2.424,-135.33,57.06,3.7,3.7,4.1,3.4,0.4,0,0,0,0,0,0,C,3.4,0,3.5,0,3.4,0,99,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20150101,500,20141231,2000,2.424,-135.33,57.06,3.6,3.7,4.1,3.4,0,0,0,0,0,0,0,C,3.4,0,3.4,0,3.3,0,99,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20150101,600,20141231,2100,2.424,-135.33,57.06,3.5,3.6,4.1,3.4,0.2,0,0,0,0,0,0,C,3.3,0,3.4,0,3.2,0,99,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20150101,700,20141231,2200,2.424,-135.33,57.06,3.9,3.7,4,3.3,0,0,0,0,0,0,0,C,3.1,0,3.3,0,2.9,0,99,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20150101,800,20141231,2300,2.424,-135.33,57.06,3.6,3.8,4.1,3.6,0,0,0,0,0,0,0,C,3.1,0,3.2,0,3.1,0,99,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20150101,900,20150101,0,2.424,-135.33,57.06,4,3.6,4,3.2,0,0,0,0,0,0,0,C,3,0,3.1,0,2.9,0,99,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20150101,1000,20150101,100,2.424,-135.33,57.06,3.9,3.7,4,3.3,1.7,0,0,0,0,0,0,C,3.2,0,3.4,0,3.1,0,99,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20150101,1100,20150101,200,2.424,-135.33,57.06,4.4,4,4.4,3.5,1.7,0,0,0,0,0,0,C,3.6,0,3.9,0,3.4,0,99,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20150101,1200,20150101,300,2.424,-135.33,57.06,4,4.1,4.4,3.8,2.5,0,0,0,0,0,0,C,3.9,0,4,0,3.8,0,99,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20150101,1300,20150101,400,2.424,-135.33,57.06,5,4.7,5,4,2.2,0,0,0,0,0,0,C,4.3,0,4.7,0,4,0,99,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
